alpha,Mach,rank,cand_cr,cand_ci,cand_omega_i,distance_to_shooting,peak_y,peak_amp,centroid_y,spread_y,phase_span,overlap_to_reference_high,overlap_to_previous,cr_floor_term,score,shooting_cr,shooting_ci
0.2,1.25,22,0.549148291713203,0.01031661466730847,0.002063322933461694,0.2951844810548444,-7.105263157894739,0.9999999999999999,-0.0035031111969242037,2.127624018607283,3.113579788942853,0.9274579756278416,0.9737026413133651,0.0,0.5504885571887342,0.26803873697916675,0.05534798177083333
0.2,1.25,23,0.5392279088040768,0.010026554607873198,0.0020053109215746397,0.2859365208493497,-7.105263157894739,0.9999999999999999,-0.020243192609643725,2.148987456611037,3.1131223183076435,0.9195178951745127,0.968768120473971,0.0,0.572314462776675,0.26803873697916675,0.05534798177083333
0.2,1.25,24,0.5292596132060517,0.00979723716050104,0.001959447432100208,0.27665109346424865,-7.105263157894739,1.0,-0.03866146531901496,2.1715416330463673,3.1124063447567094,0.9109333646278635,0.9632511136831002,0.0,0.5964180360052768,0.26803873697916675,0.05534798177083333
0.2,1.25,25,0.5192620239719624,0.009610837943149472,0.0019221675886298946,0.26735872012994366,-7.105263157894739,1.0,-0.05896313604656324,2.1953773041571263,3.1114765493675316,0.9016642880489876,0.9571114292176361,0.0,0.6229763819018052,0.26803873697916675,0.05534798177083333
0.2,1.25,26,0.509245145044023,0.00945543670335219,0.001891087340670438,0.258079511125221,-7.105263157894739,1.0,-0.08138800235067407,2.2205846826544517,3.110351758261509,0.8916693760774433,0.9503068004641719,0.0,0.6521730401770508,0.26803873697916675,0.05534798177083333
0.2,1.25,27,0.49921507576780416,0.009322867545965055,0.0018645735091930111,0.24882874466863258,-7.105263157894739,1.0,-0.10621321365907263,2.2472518588537884,3.109036141606922,0.8809079539417026,0.9427943670709096,0.0,0.6841954849154935,0.26803873697916675,0.05534798177083333
0.2,1.25,28,0.4891759500678991,0.009207322872452352,0.0018414645744904705,0.23961950802670134,-7.105263157894739,1.0,-0.1337618455548737,2.275464662437499,3.1075241085470515,0.8693403868253635,0.9345312052149224,0.0,0.7192361997633234,0.26803873697916675,0.05534798177083333
0.2,1.25,29,0.4791308199286948,0.00910451182353349,0.0018209023647066981,0.2304641003172462,-7.105263157894739,1.0,-0.1644111033896009,2.3053055311134303,3.105802339784845,0.8569284183170667,0.9254747603174496,0.0,0.7574932448950871,0.26803873697916675,0.05534798177083333
0.2,1.25,30,0.46908209568827275,0.009011150186720598,0.0018022300373441197,0.22137488549078005,-7.105263157894739,0.9999999999999999,-0.19860318716337436,2.336851034021657,3.1038503198796294,0.8436355998403074,0.9155833292123734,0.0,0.7991705075241318,0.26803873697916675,0.05534798177083333
0.2,1.25,31,0.45903178344895296,0.008924644375780097,0.0017849288751560196,0.2123648954497652,-7.105263157894739,1.0,-0.23685939576668935,2.3701674930635384,3.101639895664168,0.8294278409388649,0.9048166330539108,0.0,0.8444775824551576,0.26803873697916675,0.05534798177083333
0.2,1.25,32,0.44898162221454124,0.008842891472549996,0.0017685782945099993,0.203448326146734,-7.105263157894739,1.0,-0.2797975893632596,2.405304109513153,3.0991340098863773,0.8142740441936045,0.8931364653051416,0.0,0.893629260084765,0.26803873697916675,0.05534798177083333
0.2,1.25,33,0.43893316778123787,0.008764150951353222,0.0017528301902706444,0.19464100198682613,-7.105263157894739,1.0,-0.32815397732052015,2.4422826210814605,3.096284540704644,0.7981468120060734,0.8805074115887159,0.0,0.9468445523116751,0.26803873697916675,0.05534798177083333
0.2,1.25,34,0.4288878460891184,0.008686962145169971,0.0017373924290339942,0.18596085316940042,-7.105263157894739,0.9999999999999999,-0.38281057491722287,2.4810819077730124,3.093028991961249,0.7810232025002445,0.8668976269535951,0.0,1.004345091436749,0.26803873697916675,0.05534798177083333
0.2,1.25,35,0.41884698746786125,0.008610091639409647,0.0017220183278819296,0.17742843602762481,-7.105263157894739,0.9999999999999999,-0.44482985065724717,2.521615185620323,3.089285552022552,0.7628855040527645,0.8522796469587299,0.0,1.0663525642053182,0.26803873697916675,0.05534798177083333
0.2,1.25,36,0.4088118477228696,0.008532500404176519,0.0017065000808353038,0.1690675187338656,-7.105263157894739,1.0,-0.5154985479563592,2.563696149720272,3.0849456925958885,0.7437220153089851,0.836631221190208,0.0,1.1330845161236527,0.26803873697916675,0.05534798177083333
0.2,1.25,37,0.39878361933596435,0.008453323669596936,0.0016906647339193872,0.16090574910866384,-7.105263157894739,1.0,-0.5963833989657218,2.6069881421584835,3.0798628899099736,0.7235277838787124,0.8199361282008937,0.0,1.204747419407217,0.26803873697916675,0.05534798177083333
0.2,1.25,38,0.3887634348503674,0.008371858430900346,0.0016743716861800694,0.1529754141432115,-7.105263157894739,1.0,-0.6894010676032442,2.6509276516769624,3.0738349820839503,0.7023052790186446,0.8021849471883002,0.0,1.2815250371155253,0.26803873697916675,0.05534798177083333
0.2,1.25,39,0.3787523640864339,0.008287554702252833,0.0016575109404505667,0.14531428839159535,-7.105263157894739,1.0,-0.7969052403347863,2.6946076399011916,3.06657563172509,0.6800649568244599,0.7833757461111219,0.0,1.3635586659624122,0.26803873697916675,0.05534798177083333
0.2,1.25,40,0.3687514068117907,0.008200007593946412,0.0016400015187892825,0.1379665457303063,-7.105263157894739,1.0,-0.921791748224307,2.736597901503333,3.057666228840393,0.6568257022737276,0.7635146669415783,0.0,1.4509133015881925,0.26803873697916675,0.05534798177083333
0.2,1.25,41,0.35876148260336044,0.008108948161322821,0.0016217896322645643,0.13098366981816478,-7.105263157894739,1.0,-1.0676176642560544,2.774665242603236,3.0464706719946757,0.6326151033833141,0.7426163627465833,0.0,1.5435194738588969,0.26803873697916675,0.05534798177083333
0.2,1.25,42,0.37320252717970526,0.19549809125651296,0.03909961825130259,0.29937874928714436,-7.105263157894739,1.0,-0.24785397126035028,2.2250755952679464,2.262141016553294,0.6100420197167745,0.6976509815813434,0.0,1.5801312212704537,0.26803873697916675,0.05534798177083333
0.2,1.25,43,0.3487834197039992,0.008014231830155203,0.0016028463660310408,0.12442523587327628,-7.105263157894739,1.0,-1.2387158360196477,2.805333201522747,3.0319748393148562,0.6074695419103591,0.7207042657306069,0.0,1.6410729981072814,0.26803873697916675,0.05534798177083333
0.2,1.25,44,0.33881794458404046,0.007915824013018768,0.0015831648026037538,0.1183593451630358,-7.105263157894739,1.0,-1.4402481690670312,2.823185116155788,3.0124601986186743,0.5814340853227892,0.6978106656773042,0.0,1.7428627571391018,0.26803873697916675,0.05534798177083333
0.2,1.25,45,0.32886567363349317,0.007813783223144521,0.0015627566446289043,0.11286237791679672,-7.105263157894739,1.0,-1.6780388435788027,2.8197676360037045,2.9847720584428656,0.5545621655753916,0.6739765789404455,0.0,1.8474801693817147,0.26803873697916675,0.05534798177083333
0.2,1.25,46,0.3189271079642114,0.007708242484978663,0.0015416484969957326,0.10801761587078448,-7.105263157894739,1.0,-1.9577390448739915,2.7819397259004726,2.942452148486726,0.526915065334982,0.649251420347076,0.0,1.952360664622026,0.26803873697916675,0.05534798177083333
0.2,1.25,47,0.3090026317805565,0.007599390097665311,0.0015198780195330623,0.10391223558553174,-7.105263157894739,1.0,-2.281945866397834,2.6898526225030395,2.870035486718603,0.4985612035869732,0.6236924654592171,0.0,2.0532507829180218,0.26803873697916675,0.05534798177083333
0.2,1.25,48,0.2990925142787504,0.007487450823835597,0.0014974901647671194,0.10063229488929609,-7.105263157894739,1.0,-2.640123784875463,2.5177176864501605,2.720504941733995,0.4695752488011801,0.597364124344492,0.0,2.144981101175828,0.26803873697916675,0.05534798177083333
0.2,1.25,49,0.2891969146320243,0.007372668413357496,0.0014745336826714993,0.09825574409968038,-7.105263157894739,1.0,-2.963234656491987,2.2674015062140267,2.291106301083658,0.4400370853769252,0.5703370473203705,0.0,2.2363090708472173,0.26803873697916675,0.05534798177083333
0.2,1.25,50,0.2793158893679417,0.007255290090602366,0.0014510580181204733,0.09684421582210617,-7.105263157894739,1.0,-2.9396678946942734,2.197669767966517,1.1265803437684707,0.41003065896000296,0.5426870842664895,0.0,2.399551032323198,0.26803873697916675,0.05534798177083333
0.2,1.25,51,0.269449401338611,0.007135553322925697,0.0014271106645851394,0.09643517512460617,-7.105263157894739,1.0,-2.5562770417393685,2.370797674798083,0.5000227686891333,0.3796427551237775,0.5144941475435638,0.0,2.5296408691948233,0.26803873697916675,0.05534798177083333
0.2,1.25,52,0.25959732950513187,0.007013674896677265,0.0014027349793354531,0.09703647893531099,-7.105263157894739,1.0,-2.1960860812341347,2.483476101972743,0.3042887942753386,0.34896173486346027,0.48584100115454554,0.0,2.6055353617038506,0.26803873697916675,0.05534798177083333
0.2,1.25,53,-1.1259222385308022e-11,1.7672188498594293e-14,3.534437699718859e-15,0.2899971739031829,7.105263157894739,1.0,3.7663373466322487e-11,2.3125860158889657,6.231206205982312e-13,0.3545095299882466,0.22153102163950006,1.1259222385308022e-11,2.6421427371764103,0.26803873697916675,0.05534798177083333
0.2,1.25,54,0.24975947886849623,0.006889842095308408,0.0013779684190616817,0.09862502968479779,-7.105263157894739,1.0,-1.9045369776004732,2.537119330739733,0.21684956649960177,0.3180762747773569,0.45681202279781485,0.0,2.665548618892161,0.26803873697916675,0.05534798177083333
0.2,1.25,55,0.005701887402478402,4.2619104586622764e-14,8.523820917324553e-15,0.28473534903524206,-7.105263157894739,1.0,-0.018970383409972306,2.31274577764448,9.348816235707707e-13,0.3436003164764168,0.2095654514211368,0.0,2.6690214552008937,0.26803873697916675,0.05534798177083333
0.2,1.25,56,0.008243095472867858,1.2881012671250043e-13,2.5762025342500087e-14,0.28239577137420163,-7.105263157894739,1.0,-0.027434100198913226,2.3129199528906805,1.5706872626089422e-12,0.33866200682834513,0.2041679713567966,0.0,2.6812271479963314,0.26803873697916675,0.05534798177083333
0.2,1.25,57,0.016672777752637244,0.0016180432931529184,0.0003236086586305837,0.2733724028008946,-7.105263157894739,1.0,-0.05559465471281502,2.3139428180719763,0.011197387735249968,0.32189615741277877,0.18590591061873063,0.0,2.720315674380794,0.26803873697916675,0.05534798177083333
0.2,1.25,58,0.23993559002395626,0.006764205616448409,0.0013528411232896819,0.10114998808929085,-7.105263157894739,1.0,-1.6686424424829651,2.5573908940335115,0.16801244441841767,0.28707415050324964,0.42749197809289985,0.0,2.7218204145319405,0.26803873697916675,0.05534798177083333
0.2,1.25,59,0.02634413459454169,0.002435182947309684,0.0004870365894619368,0.2638471867184048,-7.105263157894739,1.0,-0.08817861825248911,2.31597991955104,0.016942735657173663,0.3020436858226445,0.16445224570641434,0.0,2.7686093755643286,0.26803873697916675,0.05534798177083333
0.2,1.25,60,0.2301253479822088,0.006636873766185317,0.0013273747532370635,0.10453952954455356,-7.105263157894739,1.0,-1.4747458933052717,2.5592543641296004,0.13695816809728717,0.25604109537816955,0.39796484096165785,0.0,2.778434547938794,0.26803873697916675,0.05534798177083333
0.2,1.25,61,0.03600439366039139,0.0029526595028833693,0.0005905319005766739,0.25459971653877517,-7.105263157894739,1.0,-0.12118752445439611,2.318945954272521,0.02070410082361175,0.2815475451958455,0.1424669770096785,0.0,2.819335793509553,0.26803873697916675,0.05534798177083333
0.2,1.25,62,0.22032839003644247,0.006507907421378149,0.0013015814842756298,0.10870919305760833,-7.105263157894739,1.0,-1.3126466982712086,2.5509393738145536,0.11549473055815922,0.22505977290994217,0.36831270132954996,0.0,2.83676503018841,0.26803873697916675,0.05534798177083333
0.2,1.25,63,0.04566016199485794,0.0033417441166482434,0.0006683488233296487,0.24550117236344549,-7.105263157894739,1.0,-0.15482524773012704,2.3228500248191577,0.023675328161938982,0.26039186109556245,0.11993166406579704,0.0,2.8723079603622237,0.26803873697916675,0.05534798177083333
0.2,1.25,64,0.2105443125817302,0.006377315229502022,0.0012754630459004045,0.11356986203567217,-7.105263157894739,1.0,-1.1750002098336365,2.5370847947388864,0.09977557187977319,0.19420888363740696,0.33861478474571705,0.0,2.897139042873005,0.26803873697916675,0.05534798177083333
0.2,1.25,65,0.05531476206949464,0.0036580847648623894,0.0007316169529724779,0.23651399812975626,-7.105263157894739,1.0,-0.18929609135138034,2.327705209339532,0.02625290915462459,0.23856984049182617,0.09683991539483366,0.0,2.9274960558603094,0.26803873697916675,0.05534798177083333
0.2,1.25,66,0.20077267686454284,0.00624504850146551,0.001249009700293102,0.11903409203235918,-7.105263157894739,1.0,-1.0564798513669764,2.5203846322847445,0.08776219298475192,0.1635624210527996,0.30894660298340315,0.0,2.959454223271636,0.26803873697916675,0.05534798177083333
0.2,1.25,67,0.0649702327320425,0.00392770544957324,0.000785541089914648,0.22762468382181947,-7.105263157894739,1.0,-0.22481546380913556,2.333527898302654,0.028630339153840598,0.21607861532967737,0.07319043222127913,0.0,2.9849090075285387,0.26803873697916675,0.05534798177083333
0.2,1.25,68,0.19101301370910562,0.006110995218912609,0.0012221990437825219,0.12502034004165932,-7.105263157894739,0.9999999999999999,-0.9531571413241399,2.5024412846001614,0.078275026627093,0.13318908812113753,0.2793792517083169,0.0,3.0234434374627,0.26803873697916675,0.05534798177083333
0.2,1.25,69,0.0746280163439939,0.0041650477588275085,0.0008330095517655018,0.21882979183129123,-7.105263157894739,1.0,-0.26161672333741043,2.34033728915164,0.030923398949137915,0.19291793864277068,0.04898526984827353,0.0,3.0445708961453675,0.26803873697916675,0.05534798177083333
0.2,1.25,70,0.18126482728102922,0.005974972522437485,0.0011949945044874971,0.131455268335922,-7.105263157894739,0.9999999999999999,-0.8620808710938942,2.484223117574953,0.07058428759356462,0.10315187677320507,0.24997886226592592,0.0,3.0888280450181407,0.26803873697916675,0.05534798177083333
0.2,1.25,71,0.08428924289901972,0.004378999400272508,0.0008757998800545015,0.210131447504347,-7.105263157894739,1.0,-0.29995747520884025,2.3481547993147514,0.033212557252728224,0.16908992855585936,0.02422941611473877,0.0,3.1065132038796195,0.26803873697916675,0.05534798177083333
0.2,1.25,72,0.17152759796870512,0.0058367169116340534,0.0011673433823268108,0.1382745867646249,-7.105263157894739,1.0,-0.7809942009656667,2.4663194048706236,0.06421390928399077,0.07350780212295872,0.22080620382228236,0.0,3.155205404751846,0.26803873697916675,0.05534798177083333
0.2,1.25,73,0.09395486330584989,0.0045754265875924995,0.0009150853175184999,0.20153561598994923,-7.105263157894739,1.0,-0.3401264472153904,2.35700325618787,0.035561374146606144,0.14459920376565893,0.001069159487835948,0.0,3.169060870879078,0.26803873697916675,0.05534798177083333
0.2,1.25,74,0.10362571790865541,0.004758401327598774,0.0009516802655197549,0.19305145282429326,-7.105263157894739,1.0,-0.3824515914556189,2.36690571607122,0.03802612797497976,0.11945319563526918,0.026899254594966275,0.0,3.19434515175604,0.26803873697916675,0.05534798177083333
0.2,1.25,75,0.11330257421192837,0.004930858478541008,0.0009861716957082016,0.1846911620847357,-7.105263157894739,1.0,-0.42731000255584844,2.3778837130683486,0.04066186003891455,0.09366254171390279,0.05324609547891494,0.0,3.2211965498195747,0.26803873697916675,0.05534798177083333
0.2,1.25,76,0.1618007844376556,0.005695871196048836,0.0011391742392097672,0.14542293800613051,-7.105263157894739,1.0,-0.7081424695228671,2.449087429592293,0.05883954737312213,0.04430779406388538,0.1919164424099388,0.0,3.2222534695085345,0.26803873697916675,0.05534798177083333
0.2,1.25,77,0.12298614874690024,0.005094974489089732,0.0010189948978179464,0.17647014567998567,-7.105263157894739,0.9999999999999999,-0.47514034635809155,2.3899546470728206,0.04352702037140322,0.06724152446849647,0.08009095590859225,0.0,3.249686204025569,0.26803873697916675,0.05534798177083333
0.2,1.25,78,0.13267712021634806,0.005252398537917417,0.0010504797075834836,0.16840735473971505,-7.105263157894739,1.0,-0.5264587085114931,2.4031278713406357,0.04668786489775669,0.04020852566970452,0.10741076720820271,0.0,3.2798935987218805,0.26803873697916675,0.05534798177083333
0.2,1.25,79,0.1520838248981699,0.005551966884257974,0.001110393376851595,0.1528532434397381,-7.105263157894739,1.0,-0.642140464844744,2.4327399864868013,0.054231899107937125,0.015596719612171546,0.1633590339827453,0.0,3.2896785368495896,0.26803873697916675,0.05534798177083333
0.2,1.25,80,0.14237613756018858,0.005404400134543216,0.0010808800269086433,0.16052580564936492,-7.105263157894739,1.0,-0.581879112025965,2.4173988020561925,0.05022342684057515,0.01258647563186603,0.13517774260404503,0.0,3.3119074531971484,0.26803873697916675,0.05534798177083333
0.2,1.275,1,0.6827735857646835,0.00697813423455464,0.0013956268469109282,0.41120793846387255,-7.105263157894739,1.0,0.1329899477543648,1.9098559263661454,3.1318523432994136,0.9924459740702306,0.9999828780340733,0.0,0.38429471993014147,0.28134521484375,0.05155175781249999
0.2,1.275,2,0.6731516199749328,0.007210105401986756,0.0014420210803973512,0.4017175471096571,-7.105263157894739,1.0,0.12919046154521824,1.9182616277696052,3.131215006383516,0.9908902040886539,0.9999670638049111,0.0,0.3845629789766556,0.28134521484375,0.05155175781249999
0.2,1.275,3,0.6923441815036063,0.006753914871730502,0.0013507829743461004,0.4206513253563491,-7.105263157894739,1.0,0.1364575533697985,1.9019604208833762,3.1324404840833293,0.9938114848675309,0.9998584956213914,0.0,0.3846658035533365,0.28134521484375,0.05155175781249999
0.2,1.275,4,0.6634827162833625,0.00745129727725377,0.0014902594554507542,0.39218423283476495,-7.105263157894739,1.0,0.12505112192543014,1.9271928504952502,3.1305220920020567,0.9891275676135319,0.9997958752601733,0.0,0.38552192108061534,0.28134521484375,0.05155175781249999
0.2,1.275,5,0.701858927323046,0.00653628203456448,0.001307256406912896,0.43004343341245843,-7.105263157894739,1.0,0.13961989403837508,1.8945517209009517,3.1329847175423016,0.9950021343149926,0.9996079216168111,0.0,0.3856629650632718,0.28134521484375,0.05155175781249999
0.2,1.275,6,0.6537713157991788,0.007703589194738782,0.0015407178389477564,0.3826118767594515,-7.105263157894739,1.0,0.12051809113019674,1.936687505552463,3.1297657746581566,0.9871401355553188,0.9994528585571435,0.0,0.38724038497594815,0.28134521484375,0.05155175781249999
0.2,1.275,7,0.7113132606507436,0.006324299938057563,0.0012648599876115127,0.43937980403999316,-7.105263157894739,1.0,0.1425221104033024,1.8875962462968763,3.1334894867521603,0.9960322044474413,0.9992440788030313,0.0,0.3872626506248261,0.28134521484375,0.05155175781249999
0.2,1.275,8,0.6440219628444721,0.00796942865461288,0.0015938857309225761,0.37300415708097,-7.105263157894739,1.0,0.11555735614286128,1.946774466629195,3.1289362667778207,0.9849085235400192,0.9989201620367729,0.0,0.38978525758968835,0.28134521484375,0.05155175781249999
0.2,1.275,9,0.634239467778642,0.008252070605503262,0.0016504141211006525,0.36336456266863804,-7.105263157894739,1.0,0.11014612288228766,1.9574790759825738,3.1280210258579237,0.9824117145947191,0.9981783849935648,0.0,0.39322504305544004,0.28134521484375,0.05155175781249999
0.2,1.275,10,0.7207025143845186,0.006117209711912512,0.0012234419423825024,0.4486558027086856,-7.105263157894739,0.9999999999999999,0.14516314326101615,1.8810860683322168,3.1339585672729653,0.9969149421064166,0.9987788901298112,0.0,0.3933034867438472,0.28134521484375,0.05155175781249999
0.2,1.275,11,0.6244292024468764,0.008555951078974222,0.0017111902157948445,0.35369645197022964,-7.105263157894739,1.0,0.10421980899780396,1.9688456935157386,3.1270034839918504,0.9796268094383696,0.9972063755279241,0.0,0.39764581163502155,0.28134521484375,0.05155175781249999
0.2,1.275,12,0.7300219034583415,0.005914391373096002,0.0011828782746192005,0.4578666266154947,-7.105263157894739,0.9999999999999999,0.14758238619009476,1.8749908890406553,3.1343951990889107,0.9976626355524965,0.9982233529399297,0.0,0.39975928173356173,0.28134521484375,0.05155175781249999
0.2,1.275,13,0.614597669740784,0.008887287246899358,0.0017774574493798715,0.34400323674272554,-7.105263157894739,1.0,0.0977349583024365,1.9809117718602365,3.125860898663073,0.9765286521315222,0.9959809387652077,0.0,0.40313479979950184,0.28134521484375,0.05155175781249999
0.2,1.275,14,0.7392665170275008,0.00571533584347395,0.00114306716869479,0.4670073118371408,-7.105263157894739,0.9999999999999999,0.14976978536212737,1.8693092110425262,3.1348021864515254,0.9982866821042096,0.997587607613544,0.0,0.40659103267928176,0.28134521484375,0.05155175781249999
0.2,1.275,15,0.6047536852075641,0.0092550600054861,0.0018510120010972202,0.3342889188779273,-7.105263157894739,1.0,0.09063877900603451,1.9937211504365662,3.124560476069085,0.9730892608971405,0.9944763934029183,0.0,0.4097914129956393,0.28134521484375,0.05155175781249999
0.2,1.275,16,0.7484313146446543,0.005519624046567929,0.0011039248093135858,0.47607274022296103,-7.105263157894739,1.0,0.15178755405861002,1.863997307033306,3.1351819749158127,0.9987976501374503,0.996881002460918,0.0,0.41374387651023325,0.28134521484375,0.05155175781249999
0.2,1.275,17,0.5949110527115916,0.009672595687778021,0.0019345191375556043,0.3245596887459016,-7.105263157894739,1.0,0.08284849518395265,2.007332031661795,3.1230518466531847,0.9692770803000872,0.992663930939383,0.0,0.41773663231186453,0.28134521484375,0.05155175781249999
0.2,1.275,18,0.75751112542834,0.005326911079326957,0.0010653822158653915,0.485057646290493,-7.105263157894739,1.0,0.1536077030785485,1.8590655915641154,3.135536711830109,0.9992053387212531,0.9961121514710363,0.0,0.421195277853623,0.28134521484375,0.05155175781249999
0.2,1.275,19,0.5850952524032622,0.010159677200112868,0.002031935440022574,0.31482900544119896,-7.105263157894739,0.9999999999999999,0.07430434029596537,2.0217935131634883,3.1212514156219715,0.965057261847443,0.9905113175303126,0.0,0.42710218534691835,0.28134521484375,0.05155175781249999
0.2,1.275,20,0.5753616098758699,0.010741770982804977,0.0021483541965609957,0.30513515144578657,-7.105263157894739,1.0,0.06491522535896062,2.0371170596042556,3.1190106331495633,0.9604045759547565,0.9879893022011368,0.0,0.43801560547137613,0.28134521484375,0.05155175781249999
0.2,1.275,21,0.5658401767481109,0.011418196214639928,0.0022836392429279855,0.2956014113888509,-7.105263157894739,1.0,0.05483341347949861,2.052835292841159,3.116106021176628,0.9554241276429891,0.9851413680789898,0.0,0.45018363511828424,0.28134521484375,0.05155175781249999
0.2,1.275,22,0.5567335259670867,0.011984198908525527,0.0023968397817051056,0.28653287555504275,-7.105263157894739,1.0,0.04540137960746736,2.0663419152477203,3.1129316502892737,0.9509149507720187,0.9824420809118546,0.0,0.46090852260479487,0.28134521484375,0.05155175781249999
0.2,1.275,23,0.5478440185542359,0.0119626069205823,0.0023925213841164603,0.2780122584572346,-7.105263157894739,1.0,0.03734392484937202,2.077578731456325,3.112102082161744,0.9471278671034165,0.9801256969757204,0.0,0.46915174516217173,0.28134521484375,0.05155175781249999
0.2,1.275,24,0.5385735340069663,0.011476915932847463,0.0022953831865694927,0.2694260195048913,-7.105263157894739,1.0,0.026378213456492734,2.0938207916110256,3.112953482838387,0.9417206683223625,0.9767428849482833,0.0,0.4828702895065571,0.28134521484375,0.05155175781249999
0.2,1.275,25,0.5289129013353102,0.010980740894067677,0.0021961481788135354,0.2605259853641596,-7.105263157894739,1.0,0.012737164213543442,2.1133327572874854,3.113334746933507,0.9350159998117265,0.97239930506642,0.0,0.5009642101747924,0.28134521484375,0.05155175781249999
0.2,1.275,26,0.5190632279630818,0.0105881854594184,0.0021176370918836803,0.25143967626670893,-7.105263157894739,1.0,-0.0026023131712499593,2.1342727755065174,3.1131759602224323,0.9275889113048319,0.9674312565710362,0.0,0.5215210147822772,0.28134521484375,0.05155175781249999
0.2,1.275,27,0.5091260302078451,0.010282681694520094,0.002056536338904019,0.2422739078449399,-7.105263157894739,1.0,-0.01955902243575721,2.1564053067425726,3.1126563271133043,0.9195179101298062,0.9618768094479936,0.0,0.544330320768415,0.28134521484375,0.05155175781249999
0.2,1.275,28,0.4991436359033034,0.010038933003738667,0.0020077866007477334,0.23308670213130164,-7.105263157894739,1.0,-0.03827976814510805,2.179785886097843,3.11187139420572,0.9107778046245288,0.9557062155679255,0.0,0.5695240931084431,0.28134521484375,0.05155175781249999
0.2,1.275,29,0.4891355320651534,0.009838731037860295,0.001967746207572059,0.2239123094914138,-7.105263157894739,1.0,-0.058981864049792894,2.204506172571121,3.110865376901153,0.9013274733466281,0.9488776982439043,0.0,0.5972865874733926,0.28134521484375,0.05155175781249999
0.2,1.275,30,0.479111970692871,0.009669796577512926,0.0019339593155025853,0.21477449668580684,-7.105263157894739,1.0,-0.08192261192445846,2.2306598698758733,3.1096562195110615,0.8911236142395567,0.9413468715577564,0.0,0.6278123826798578,0.28134521484375,0.05155175781249999
0.2,1.275,31,0.46907904721643173,0.009523685691004475,0.001904737138200895,0.20569255504838446,-7.105263157894739,1.0,-0.10740143765238662,2.2583392929299664,3.1082468084910606,0.8801231016664555,0.9330686089925415,0.0,0.6613021950193877,0.28134521484375,0.05155175781249999
0.2,1.275,32,0.4590407877861102,0.009394379792810537,0.0018788759585621076,0.19668425135046685,-7.105263157894739,1.0,-0.1357685976046996,2.2876345881538627,3.1066298434418416,0.8682836039896964,0.9239976748544616,0.0,0.6979635456696522,0.28134521484375,0.05155175781249999
0.2,1.275,33,0.4490000974332746,0.009277428055196053,0.0018554856110392108,0.18776750379611584,-7.105263157894739,1.0,-0.16743487546867644,2.3186321072781686,3.1047897759056218,0.8555640033397901,0.9140891933887056,0.0,0.73801143229215,0.28134521484375,0.05155175781249999
0.2,1.275,34,0.4389592306025667,0.009169427541395684,0.001833885508279137,0.17896151999929025,-7.105263157894739,0.9999999999999999,-0.2028841547489475,2.3514112768779616,3.1027031753996663,0.8419248904646655,0.9032991705111284,0.0,0.7816687207284402,0.28134521484375,0.05155175781249999
0.2,1.275,35,0.4289200428627018,0.009067702721575064,0.001813540544315013,0.17028772596020586,-7.105263157894739,1.0,-0.24268956192678012,2.3860393125794634,3.1003380327529895,0.8273291657052497,0.8915851045716573,0.0,0.829166215906343,0.28134521484375,0.05155175781249999
0.2,1.275,36,0.4188841338755591,0.008970104427678814,0.001794020885535763,0.16177064958878895,-7.105263157894739,1.0,-0.28753371420153884,2.422562977017384,3.0976521154297054,0.8117427294529552,0.8789066811741246,0.0,0.8807423679286772,0.28134521484375,0.05155175781249999
0.2,1.275,37,0.4088529318633937,0.008874882181128923,0.0017749764362257848,0.1534388502113581,-7.105263157894739,0.9999999999999999,-0.33823423288140625,2.460996121080104,3.0945902461323787,0.7951352560497991,0.8652265526276885,0.0,0.9366424915554658,0.28134521484375,0.05155175781249999
0.2,1.275,38,0.3988277439013553,0.008780602539498087,0.0017561205078996174,0.1453259492565592,-7.105263157894739,1.0,-0.39577606441491825,2.5013010457026246,3.0910801506142964,0.777481013606649,0.8505111734754631,0.0,0.9971173078345292,0.28134521484375,0.05155175781249999
0.2,1.275,39,0.3888097845255258,0.008686096461689356,0.0017372192923378713,0.13747179139393928,-7.105263157894739,1.0,-0.4613525635323845,2.5433606695001894,3.0870262240702897,0.7587597109660079,0.8347316768873012,0.0,1.062420332532541,0.28134521484375,0.05155175781249999
0.2,1.275,40,0.3788001895965588,0.008590424568846275,0.001718084913769255,0.12992373424574766,-7.105263157894739,1.0,-0.5364181121239895,2.586936576440506,3.082300091743447,0.7389573348113736,0.8178647593545858,0.0,1.13280325835981,0.28134521484375,0.05155175781249999
0.2,1.275,41,0.36880001978835986,0.00849285270868741,0.001698570541737482,0.12273801425335307,-7.105263157894739,1.0,-0.622755047827343,2.6316055939401974,3.0767260062490642,0.7180669609164196,0.799893557825812,0.0,1.2085077363984564,0.28134521484375,0.05155175781249999
0.2,1.275,42,0.3588102569483521,0.008392832558622235,0.001678566511724447,0.11598105045457642,-7.105263157894739,1.0,-0.7225584875939833,2.6766628112908775,3.070057566198725,0.6960894891126734,0.7808084720822235,0.0,1.2897508281699537,0.28134521484375,0.05155175781249999
0.2,1.275,43,0.3488317960928042,0.008289983733494193,0.0016579967466988387,0.10973041070977972,-7.105263157894739,1.0,-0.8385420221117423,2.72097170490861,3.0619391631032613,0.6730342758905522,0.7606079049185988,0.0,1.3766992445273407,0.28134521484375,0.05155175781249999
