path,name,parent,size_bytes,n_rows,n_cols,columns,has_alpha,has_mach,has_cr,has_ci,has_fields,read_error
model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/posttrain_eval/modes/mode_field_error_summary.csv,mode_field_error_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/posttrain_eval/modes,4263,21.0,11.0,alpha | mach | ci_classic | ci_pinn | ci_abs_err | p_rel | rho_rel | u_rel | v_rel | amp_rel | phase_rmse,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/posttrain_eval/modes/mode_regime_summary.csv,mode_regime_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/posttrain_eval/modes,780,2.0,16.0,regime | n_alpha | ci_abs_err_mean | ci_abs_err_max | p_rel_mean | p_rel_max | rho_rel_mean | rho_rel_max | u_rel_mean | u_rel_max | v_rel_mean | v_rel_max | amp_rel_mean | amp_rel_max | phase_rmse_mean | phase_rmse_max,False,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/ci/ci_curve_vs_reference.csv,ci_curve_vs_reference.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/ci,2753,41.0,4.0,alpha | ci_reference | ci_pinn | ci_abs_err,True,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/ci/ci_error_heatmap.csv,ci_error_heatmap.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/ci,2753,41.0,4.0,alpha | ci_reference | ci_pinn | ci_abs_err,True,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/modes/classic_vs_pinn_modes_overlay.csv,classic_vs_pinn_modes_overlay.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/modes,1219,6.0,11.0,alpha | mach | ci_classic | ci_pinn | ci_abs_err | p_rel | rho_rel | u_rel | v_rel | amp_rel | phase_rmse,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/modes/mode_field_error_heatmaps.csv,mode_field_error_heatmaps.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/modes,3560703,67284.0,5.0,alpha | mach | field | y | abs_err,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/modes/mode_field_error_summary.csv,mode_field_error_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/modes,4219,21.0,11.0,alpha | mach | ci_classic | ci_pinn | ci_abs_err | p_rel | rho_rel | u_rel | v_rel | amp_rel | phase_rmse,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/modes/mode_regime_summary.csv,mode_regime_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_lowalpha_repair_shootcache_long/warmstart_eval/modes,782,2.0,16.0,regime | n_alpha | ci_abs_err_mean | ci_abs_err_max | p_rel_mean | p_rel_max | rho_rel_mean | rho_rel_max | u_rel_mean | u_rel_max | v_rel_mean | v_rel_max | amp_rel_mean | amp_rel_max | phase_rmse_mean | phase_rmse_max,False,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/config.csv,config.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges,4504,1.0,160.0,mach | alpha_min | alpha_max | epochs | learning_rate | hidden_dim | mode_hidden_dim | ci_hidden_dim | mode_depth | ci_depth | fixed_scalar_ci | freeze_ci | activation | fourier_features | fourier_scale | initial_ci | mapping_scale | trainable_mapping_scale | n_interior | n_boundary | n_alpha_supervision | n_anchor_alpha | n_norm_interior | n_reference_alpha | n_audit_alpha | n_mode_audit_alpha | n_mode_audit_y | audit_every | checkpoint_every | enable_classic_ci_supervision | enable_classic_mode_audit | stage_split_epoch | stage2_freeze_ci | stage2_ci_lr_scale | separate_branch_optimizers | detach_ci_in_mode_branch | ci_branch_lr | mode_branch_lr | stage1_w_ci_supervision | stage2_w_ci_supervision | stage1_neutral_fraction | stage2_neutral_fraction | focus_fraction | focus_half_width | low_alpha_sample_fraction | low_alpha_sample_threshold | high_alpha_sample_fraction | high_alpha_sample_threshold | neutral_fraction | ci_supervision_neutral_boost | neutral_half_width | error_threshold | mode_error_threshold | max_focus_points | anchor_strategy | anchor_half_width | anchor_max_candidates | mode_center_fraction | mode_center_half_width | w_pde | w_bc | w_bc_kappa | w_bc_q | w_norm | w_integral_norm | w_phase | w_peak_slope | w_peak_curvature | w_loc_center | w_loc_spread | w_first_order_v_energy | w_first_order_amp_cap | first_order_amp_cap | w_ci_supervision | w_ci_stability_outside | w_ci_neutrality | w_ci_low_alpha_zero | w_ci_smoothness | n_ci_spectral_grid | audit_ci_weight | audit_p_weight | audit_mode_weight | audit_env_weight | audit_phase_weight | audit_peak_weight | phase_mask_fraction | classic_n_points | classic_mapping_scale | classic_xi_max | classic_mode_supervision | classic_mode_supervision_alphas | classic_mode_supervision_every | classic_mode_supervision_n_xi | classic_mode_supervision_xi_min | classic_mode_supervision_xi_max | classic_mode_supervision_y_max | w_classic_mode_supervision | classic_full_mode_supervision | classic_full_mode_supervision_alphas | classic_full_mode_supervision_every | classic_full_mode_supervision_n_xi | classic_full_mode_supervision_xi_min | classic_full_mode_supervision_xi_max | classic_full_mode_supervision_y_max | w_classic_full_mode_supervision | classic_balanced_full_mode_supervision | classic_balanced_full_mode_supervision_alphas | classic_balanced_full_mode_supervision_every | classic_balanced_full_mode_supervision_n_xi | classic_balanced_full_mode_supervision_xi_min | classic_balanced_full_mode_supervision_xi_max | classic_balanced_full_mode_supervision_y_max | classic_balanced_full_mode_supervision_center_y_max | classic_balanced_full_mode_l2_weight | classic_balanced_full_mode_overlap_weight | classic_balanced_full_mode_rho_weight | classic_balanced_full_mode_u_weight | classic_balanced_full_mode_v_weight | classic_balanced_full_mode_p_weight | w_classic_balanced_full_mode_supervision | enforce_mode_symmetry | mode_representation | mode_experts | alpha_split_threshold | riccati_anchor_supervision | riccati_anchor_n_xi | riccati_anchor_every | riccati_anchor_alphas | w_riccati_anchor | w_q_supervision | q_supervision_n_xi | q_supervision_every | q_supervision_alpha_count | q_supervision_alphas | w_riccati_gamma_supervision | riccati_gamma_n_xi | riccati_gamma_every | riccati_gamma_alpha_count | riccati_gamma_alphas | w_riccati_center_kappa | w_riccati_center_peak | w_riccati_boundary_band_kappa | w_riccati_boundary_band_q | riccati_center_xi | riccati_boundary_band_points | riccati_boundary_band_start | riccati_boundary_band_end | w_riccati_shooting_match | riccati_shooting_steps | riccati_shooting_xi_boundary | mode_low_alpha_threshold | mode_low_alpha_weight | mode_low_alpha_audit_fraction | mode_high_alpha_threshold | mode_high_alpha_weight | mode_high_alpha_audit_fraction | initial_model_path | initial_model_strict | output_dir | device,False,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/history.csv,history.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges,225671,600.0,56.0,epoch | loss | loss_pde | loss_bc | loss_bc_kappa | loss_bc_q | loss_norm | loss_integral_norm | loss_phase | loss_peak_slope | loss_peak_curvature | loss_loc_center | loss_loc_spread | loss_first_order_v_energy | loss_first_order_amp_cap | loss_classic_mode_supervision | loss_classic_full_mode_supervision | loss_classic_balanced_full_mode_supervision | loss_riccati_anchor | loss_q_supervision | loss_riccati_center_kappa | loss_riccati_center_peak | loss_riccati_boundary_band_kappa | loss_riccati_boundary_band_q | loss_riccati_shooting_match | loss_ci_stability_outside | loss_ci_neutrality | loss_ci_low_alpha_zero | loss_ci_smoothness | loss_ci_supervision | stage_w_ci_supervision | stage_neutral_fraction | ci_supervision_neutral_fraction | stage2_started | mapping_scale | ci_mid | audit_ci_mae | audit_ci_max_abs | audit_ci_mean_rel | audit_ci_max_rel | audit_p_rel_l2_mean | audit_p_rel_l2_max | audit_env_rel_mean | audit_env_rel_max | audit_phase_rel_mean | audit_phase_rel_max | audit_peak_shift_mean | audit_peak_shift_max | audit_p_rel_weighted_mean | audit_env_rel_weighted_mean | audit_phase_rel_weighted_mean | audit_peak_shift_weighted_mean | audit_checkpoint_metric | n_focus_alphas | focus_alpha_min | focus_alpha_max,False,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/mode_repair_edges_improvement.csv,mode_repair_edges_improvement.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges,271,1.0,6.0,delta_ci_mae | delta_lower_edge_p_rel_mean | delta_lower_edge_u_rel_mean | delta_core_p_rel_mean | delta_upper_edge_p_rel_mean | delta_upper_edge_u_rel_mean,False,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/mode_repair_edges_summary.csv,mode_repair_edges_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges,6197,1.0,145.0,regime | warmstart_run_dir | warmstart_checkpoint | output_dir | alpha_min | alpha_max | edge_low_threshold | edge_high_threshold | epochs | learning_rate | mode_branch_lr | low_alpha_sample_fraction | high_alpha_sample_fraction | w_q_supervision | w_riccati_gamma_supervision | w_riccati_anchor | w_classic_balanced_full_mode_supervision | warm_candidate | warm_mach | warm_ci_mae | warm_ci_max_abs | warm_mode_p_rel_mean | warm_mode_p_rel_max | warm_mode_u_rel_mean | warm_mode_u_rel_max | warm_mode_v_rel_mean | warm_mode_v_rel_max | warm_mode_phase_rmse_mean | warm_overlay_p_rel_mean | warm_overlay_phase_rmse_mean | warm_low_alpha_p_rel_mean | warm_low_alpha_u_rel_mean | warm_low_alpha_v_rel_mean | warm_high_alpha_p_rel_mean | warm_high_alpha_u_rel_mean | warm_high_alpha_v_rel_mean | post_candidate | post_mach | post_ci_mae | post_ci_max_abs | post_mode_p_rel_mean | post_mode_p_rel_max | post_mode_u_rel_mean | post_mode_u_rel_max | post_mode_v_rel_mean | post_mode_v_rel_max | post_mode_phase_rmse_mean | post_overlay_p_rel_mean | post_overlay_phase_rmse_mean | post_low_alpha_p_rel_mean | post_low_alpha_u_rel_mean | post_low_alpha_v_rel_mean | post_high_alpha_p_rel_mean | post_high_alpha_u_rel_mean | post_high_alpha_v_rel_mean | warm_lower_edge_ci_abs_err_mean | warm_lower_edge_ci_abs_err_max | warm_lower_edge_p_rel_mean | warm_lower_edge_p_rel_max | warm_lower_edge_rho_rel_mean | warm_lower_edge_rho_rel_max | warm_lower_edge_u_rel_mean | warm_lower_edge_u_rel_max | warm_lower_edge_v_rel_mean | warm_lower_edge_v_rel_max | warm_lower_edge_amp_rel_mean | warm_lower_edge_amp_rel_max | warm_lower_edge_phase_rmse_mean | warm_lower_edge_phase_rmse_max | warm_lower_edge_n_alpha | warm_core_ci_abs_err_mean | warm_core_ci_abs_err_max | warm_core_p_rel_mean | warm_core_p_rel_max | warm_core_rho_rel_mean | warm_core_rho_rel_max | warm_core_u_rel_mean | warm_core_u_rel_max | warm_core_v_rel_mean | warm_core_v_rel_max | warm_core_amp_rel_mean | warm_core_amp_rel_max | warm_core_phase_rmse_mean | warm_core_phase_rmse_max | warm_core_n_alpha | warm_upper_edge_ci_abs_err_mean | warm_upper_edge_ci_abs_err_max | warm_upper_edge_p_rel_mean | warm_upper_edge_p_rel_max | warm_upper_edge_rho_rel_mean | warm_upper_edge_rho_rel_max | warm_upper_edge_u_rel_mean | warm_upper_edge_u_rel_max | warm_upper_edge_v_rel_mean | warm_upper_edge_v_rel_max | warm_upper_edge_amp_rel_mean | warm_upper_edge_amp_rel_max | warm_upper_edge_phase_rmse_mean | warm_upper_edge_phase_rmse_max | warm_upper_edge_n_alpha | post_lower_edge_ci_abs_err_mean | post_lower_edge_ci_abs_err_max | post_lower_edge_p_rel_mean | post_lower_edge_p_rel_max | post_lower_edge_rho_rel_mean | post_lower_edge_rho_rel_max | post_lower_edge_u_rel_mean | post_lower_edge_u_rel_max | post_lower_edge_v_rel_mean | post_lower_edge_v_rel_max | post_lower_edge_amp_rel_mean | post_lower_edge_amp_rel_max | post_lower_edge_phase_rmse_mean | post_lower_edge_phase_rmse_max | post_lower_edge_n_alpha | post_core_ci_abs_err_mean | post_core_ci_abs_err_max | post_core_p_rel_mean | post_core_p_rel_max | post_core_rho_rel_mean | post_core_rho_rel_max | post_core_u_rel_mean | post_core_u_rel_max | post_core_v_rel_mean | post_core_v_rel_max | post_core_amp_rel_mean | post_core_amp_rel_max | post_core_phase_rmse_mean | post_core_phase_rmse_max | post_core_n_alpha | post_upper_edge_ci_abs_err_mean | post_upper_edge_ci_abs_err_max | post_upper_edge_p_rel_mean | post_upper_edge_p_rel_max | post_upper_edge_rho_rel_mean | post_upper_edge_rho_rel_max | post_upper_edge_u_rel_mean | post_upper_edge_u_rel_max | post_upper_edge_v_rel_mean | post_upper_edge_v_rel_max | post_upper_edge_amp_rel_mean | post_upper_edge_amp_rel_max | post_upper_edge_phase_rmse_mean | post_upper_edge_phase_rmse_max | post_upper_edge_n_alpha,False,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/ci/ci_curve_vs_reference.csv,ci_curve_vs_reference.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/ci,2735,41.0,4.0,alpha | ci_reference | ci_pinn | ci_abs_err,True,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/ci/ci_error_heatmap.csv,ci_error_heatmap.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/ci,2735,41.0,4.0,alpha | ci_reference | ci_pinn | ci_abs_err,True,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes/classic_vs_pinn_modes_overlay.csv,classic_vs_pinn_modes_overlay.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes,1417,7.0,11.0,alpha | mach | ci_classic | ci_pinn | ci_abs_err | p_rel | rho_rel | u_rel | v_rel | amp_rel | phase_rmse,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes/mode_edge_band_summary.csv,mode_edge_band_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes,1329,4.0,16.0,band | n_alpha | ci_abs_err_mean | ci_abs_err_max | p_rel_mean | p_rel_max | rho_rel_mean | rho_rel_max | u_rel_mean | u_rel_max | v_rel_mean | v_rel_max | amp_rel_mean | amp_rel_max | phase_rmse_mean | phase_rmse_max,False,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes/mode_field_error_heatmaps.csv,mode_field_error_heatmaps.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes,4343703,80100.0,5.0,alpha | mach | field | y | abs_err,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes/mode_field_error_summary.csv,mode_field_error_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes,5068,25.0,11.0,alpha | mach | ci_classic | ci_pinn | ci_abs_err | p_rel | rho_rel | u_rel | v_rel | amp_rel | phase_rmse,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes/mode_regime_summary.csv,mode_regime_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/posttrain_eval/modes,785,2.0,16.0,regime | n_alpha | ci_abs_err_mean | ci_abs_err_max | p_rel_mean | p_rel_max | rho_rel_mean | rho_rel_max | u_rel_mean | u_rel_max | v_rel_mean | v_rel_max | amp_rel_mean | amp_rel_max | phase_rmse_mean | phase_rmse_max,False,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/ci/ci_curve_vs_reference.csv,ci_curve_vs_reference.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/ci,2821,41.0,4.0,alpha | ci_reference | ci_pinn | ci_abs_err,True,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/ci/ci_error_heatmap.csv,ci_error_heatmap.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/ci,2821,41.0,4.0,alpha | ci_reference | ci_pinn | ci_abs_err,True,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/modes/classic_vs_pinn_modes_overlay.csv,classic_vs_pinn_modes_overlay.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/modes,1436,7.0,11.0,alpha | mach | ci_classic | ci_pinn | ci_abs_err | p_rel | rho_rel | u_rel | v_rel | amp_rel | phase_rmse,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/modes/mode_edge_band_summary.csv,mode_edge_band_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/modes,1337,4.0,16.0,band | n_alpha | ci_abs_err_mean | ci_abs_err_max | p_rel_mean | p_rel_max | rho_rel_mean | rho_rel_max | u_rel_mean | u_rel_max | v_rel_mean | v_rel_max | amp_rel_mean | amp_rel_max | phase_rmse_mean | phase_rmse_max,False,False,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/modes/mode_field_error_heatmaps.csv,mode_field_error_heatmaps.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/modes,4365451,80100.0,5.0,alpha | mach | field | y | abs_err,True,True,False,False,False,
model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/modes/mode_field_error_summary.csv,mode_field_error_summary.csv,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges/warmstart_eval/modes,5174,25.0,11.0,alpha | mach | ci_classic | ci_pinn | ci_abs_err | p_rel | rho_rel | u_rel | v_rel | amp_rel | phase_rmse,True,True,False,False,False,
